Country Name,Series Name,Year1974,Year1975,Year1976,Year1977,Year1978,Year1979,Year1980,Year1981,Year1982,Year1983,Year1984,Year1985,Year1986,Year1987,Year1988,Year1989,Year1990,Year1991,Year1992,Year1993,Year1994,Year1995,Year1996,Year1997,Year1998,Year1999,Year2000,Year2001,Year2002,Year2003,Year2004,Year2005,Year2006,Year2007,Year2008,Year2009,Year2010,Year2011,Year2012,Year2013,Year2014,Year2015,Year2016,Year2017,Year2018,Year2019,Year2020,Year2021,Year2022,Year2023
Africa Eastern and Southern,"School enrollment, primary (% gross)",65.1553421020508,67.497802734375,68.9899368286133,70.8362579345703,71.9246215820312,74.7244415283203,77.7022705078125,79.324836730957,79.6594161987305,79.5842437744141,78.8858489990234,76.6655883789062,76.4804306030273,74.642692565918,73.8232116699219,75.0681686401367,72.5151596069336,73.8209991455078,72.2410278320312,72.244270324707,72.1010284423828,73.8614196777344,73.7845077514648,77.6629180908203,77.8437271118164,76.8383483886719,78.7392196655273,81.9689865112305,84.6974563598633,88.6406173706055,91.0496597290039,94.6678466796875,97.3383865356445,100.662322998047,104.486701965332,104.146858215332,103.481666564941,103.462699890137,103.671943664551,102.879890441895,103.185752868652,101.761177062988,102.054809570312,102.612312316895,103.604759216309,104.275543212891,104.969482421875,103.434097290039,103.090423583984,103.090423583984
Africa Eastern and Southern,GDP per capita (current US$),421.977184738244,435.977901648087,430.261243729322,468.301006855768,509.479881706338,578.563220048066,728.089032364032,747.045457327748,689.942670834929,711.678240716245,638.748097266477,534.63657158749,560.769811627585,653.141414479377,690.218354018774,712.241039213014,810.646700079806,858.727618633322,732.360417834814,715.892117172597,707.177201584469,773.575368635221,750.771355723696,774.549634806529,704.277315719787,678.004155967361,715.142507332877,633.473381647953,633.520200697013,819.986705041887,994.193854428418,1130.16893800135,1235.84712467542,1379.74675649107,1439.24092429085,1404.53594803156,1622.68409299336,1757.99840406352,1724.20405261091,1696.35603961321,1678.55360976878,1498.80508358802,1346.30128120779,1485.7535786147,1558.61207925907,1508.48688648948,1356.08887141531,1545.95669660381,1642.43203899493,1672.5059574692
East Asia & Pacific,"Adolescent fertility rate (births per 1,000 women ages 15-19)",39.5980446112472,37.6216515881693,37.2233568446936,35.2849259915548,31.890676985294,29.0512110535604,28.2817603264921,29.8194359507949,34.55370183133,35.0342880951694,35.8244904486541,35.2929815619428,34.8225734348287,35.0071461010014,33.6914472204664,33.9666352871491,35.7546202607548,33.9859113930733,30.6942334336431,29.8499542873593,26.4228856676079,25.676770284753,24.9542258405243,23.0030737652568,22.3874473982832,22.1495721521441,22.1098778470477,22.2506979536828,21.8648138729261,21.4061502870549,20.8996933455921,21.2766878580973,21.6023778073412,22.3918605794631,23.3595432010376,24.2785485318186,24.8676067715074,24.8021184069416,25.3444040507707,25.169603249648,24.890185154292,23.854944871092,23.1996578545524,22.7653394165231,21.7460429921729,21.4174612313992,20.7360804108587,20.2487647530947,20.1018360800387,20.1018360800387
East Asia & Pacific,"Fertility rate, total (births per woman)",4.14694351528026,3.72501916465725,3.47343779723042,3.19398768286076,3.08330073630403,3.08659206269403,3.05668894116471,3.0569976143769,3.14437083390875,2.84976489442582,2.8405490617242,2.81193133985238,2.82721157252615,2.82512306145155,2.66496877737411,2.62344878013486,2.60174459565446,2.2229933342824,2.1032281110248,2.02798705665648,1.97330332382744,1.92557113193911,1.88758214864728,1.85280194083017,1.82440230641469,1.81046896645877,1.86633984501231,1.81003578313633,1.80020140852998,1.79234664658466,1.80848215604991,1.81378633506923,1.83053585391286,1.85330402918726,1.87358168249994,1.8755416903988,1.85256666917561,1.84425313249192,1.9299609317804,1.86671190550473,1.89568574246225,1.83003181484091,1.88130162415834,1.89429685385437,1.73283694190791,1.69204979284288,1.55967130712509,1.48942900310414,1.49002652827402,1.49002652827402
East Asia & Pacific,"School enrollment, tertiary (% gross)",3.40693998336792,3.63717007637024,3.97886991500854,4.15392017364502,4.50382995605469,5.11915016174316,5.72624015808105,6.22975015640259,6.43908023834229,6.39298009872437,6.44775009155273,6.48417997360229,6.81519985198975,7.17286014556885,7.17756986618042,7.31188011169434,7.36156988143921,7.46501016616821,7.6592698097229,8.44935035705566,9.64243984222412,10.7268295288086,11.7741498947144,13.2772598266602,13.9547595977783,14.8464002609253,15.5613098144531,16.5789108276367,18.2724494934082,20.0976390838623,21.7480392456055,23.0477294921875,24.3443698883057,25.266429901123,25.9758892059326,27.2145500183105,29.0378608703613,30.5834007263184,32.768138885498,35.2887382507324,42.344841003418,44.8471984863281,46.5854110717773,47.1814498901367,47.9913787841797,50.0174789428711,53.1299018859863,56.4865608215332,59.6753692626953,62.0906715393066
East Asia & Pacific,"School enrollment, secondary (% gross)",51.2461814880371,51.4939613342285,52.5943984985352,53.2525215148926,51.5462989807129,48.2526817321777,43.5805892944336,41.4184494018555,38.9790115356445,37.7784309387207,37.8283996582031,39.2522087097168,40.5852088928223,43.0556716918945,44.7579383850098,45.7118988037109,46.0609512329102,47.9584693908691,50.012020111084,51.674129486084,52.4448890686035,54.1859283447266,56.8622894287109,58.8067016601562,60.2863883972168,61.4837684631348,62.3457908630371,64.2277374267578,65.0477066040039,66.3135223388672,68.7539672851562,70.6810989379883,73.5277481079102,77.0811614990234,79.7275314331055,83.85888671875,85.8504486083984,87.0839691162109,87.6653671264648,88.582649230957,87.9406280517578,88.0643768310547,87.2739486694336,87.369499206543,87.7747802734375,89.2525787353516,89.9459686279297,90.4778823852539,90.9589767456055,91.5402603149414
East Asia & Pacific,"School enrollment, primary (% gross)",101.995681762695,106.236763000488,110.061737060547,109.357582092285,107.273818969727,107.228218078613,107.377113342285,109.134902954102,110.387283325195,112.688926696777,114.717308044434,118.960639953613,121.779823303223,123.219932556152,121.393966674805,118.630149841309,114.155250549316,112.339111328125,110.903579711914,109.982299804688,109.525413513184,109.751640319824,109.339179992676,109.216796875,109.058197021484,110.531028747559,111.09245300293,111.869667053223,110.580718994141,109.329299926758,108.170249938965,106.698486328125,105.938720703125,106.371200561523,106.588920593262,106.367767333984,106.081230163574,105.81078338623,105.797241210938,105.204513549805,102.412902832031,101.660186767578,101.413520812988,101.221252441406,100.902206420898,101.007751464844,101.505378723145,101.735412597656,102.152160644531,101.654251098633
East Asia & Pacific,GDP per capita (current US$),612.429556332357,658.046785848885,711.766961468489,835.152999364473,1039.06714891282,1110.57095430131,1182.26964151823,1283.67116742775,1237.21976782959,1296.52971091947,1366.68195324955,1420.40283173562,1829.30616294335,2113.30119060373,2500.12888953229,2562.99546337476,2634.92725045042,2934.41172270493,3165.22277804399,3495.70282199547,3861.37153618677,4331.82174200194,4124.91050309737,3897.69165944478,3450.88431688498,3816.37712431037,4090.21251303694,3769.36851212007,3796.96423534443,4142.7074047667,4610.31976489878,4882.17307110813,5136.27826397959,5697.90478357677,6523.26101444026,6664.92482590979,7726.91530280402,8893.53254063017,9436.8474533018,9468.67974552162,9695.98311606399,9586.05662481986,9856.66562356527,10454.5358035249,11312.9085413924,11484.3410118407,11487.8328132182,13141.5286612157,12909.9187395962,12927.6838082962
European Union,"Adolescent fertility rate (births per 1,000 women ages 15-19)",36.5412190363541,36.1191480970078,35.3152530835656,34.0074483382822,32.6528675679546,31.1672067859764,30.478185167014,28.8944900700118,27.8494593858525,26.3675594880782,25.4157801639528,24.5045925609452,24.2871913337049,23.9871522900984,23.2665037327527,21.8449068470559,21.7937027800155,21.4641776656771,20.5871425285191,19.6006189009472,18.175148730002,16.648663690864,15.8858138093244,15.2811048678983,14.9503803481713,14.972366880343,15.1867419990071,14.7744003597278,14.256973698845,13.9783804628996,13.7866217053373,13.628221165765,13.6068673197443,13.6911442691173,14.0790524181896,13.6515636116359,12.7535272652424,11.9340853768983,11.579595167319,10.890273205279,10.6708656126043,10.2245270004453,10.1677784595654,9.68018902258034,9.36504460914845,9.2874116406117,9.17471713040564,9.22803732801719,9.06646346314163,9.06646346314163
European Union,"Fertility rate, total (births per woman)",2.15832815457419,2.09429058250108,2.05639137753452,1.9897242282031,1.93906744542959,1.90287059579055,1.8691868877065,1.81844575124789,1.79477526690697,1.74937873769868,1.72896752831208,1.72262609847855,1.70973174102426,1.68436040952734,1.68721245113623,1.65095789561648,1.63522458321893,1.58411602578803,1.54536954281203,1.50275141132261,1.45771932232697,1.41509002246975,1.41307848966944,1.41545530734644,1.405198203245,1.40753234789104,1.44091614987619,1.42263238685652,1.4208155397779,1.43222354003377,1.4558508027026,1.46785428252319,1.49458007867262,1.51644868193359,1.56637342827422,1.55894562557204,1.56645735383025,1.53260625118959,1.53326479612932,1.50708443826818,1.53515070431339,1.53730158383717,1.56649940427299,1.5595863456169,1.54224471937495,1.525127741333,1.50406540114643,1.52365643295213,1.4614038129127,1.4614038129127
European Union,"School enrollment, tertiary (% gross)",20.4936504364014,21.4252891540527,22.7137603759766,23.4043197631836,24.1129703521729,24.0465602874756,24.4779796600342,24.6529808044434,24.9480495452881,25.0271606445312,25.4034996032715,25.9926204681396,26.4395503997803,26.6097297668457,27.2556896209717,28.3955402374268,29.3689804077148,30.970760345459,32.5444602966309,35.1210784912109,38.0570106506348,39.6536293029785,41.7627792358398,43.8586387634277,44.9949417114258,46.9803314208984,48.8390083312988,51.4018898010254,53.881420135498,56.3051986694336,58.4833717346191,60.2574005126953,61.6712303161621,62.5265197753906,63.704719543457,64.9435501098633,66.3764266967773,67.1579666137695,67.1767120361328,67.519660949707,68.7190399169922,69.7702713012695,70.5147018432617,71.7865982055664,72.9127807617188,74.036018371582,74.9978790283203,77.8414077758789,79.6943130493164,79.7254409790039
European Union,"School enrollment, secondary (% gross)",82.764518737793,83.5828094482422,84.4565811157227,85.4600219726562,85.9186477661133,86.4843215942383,87.005989074707,87.1530914306641,87.6157836914062,88.1428070068359,88.5988235473633,89.4729232788086,91.307861328125,92.3124084472656,92.9140472412109,93.5318069458008,94.03759765625,94.3682632446289,95.0193176269531,98.3673095703125,101.365142822266,102.111801147461,102.858467102051,102.870719909668,100.766586303711,101.149223327637,101.423011779785,102.644721984863,103.308792114258,103.688247680664,101.402328491211,102.904357910156,103.673866271973,103.664260864258,104.85627746582,105.569038391113,106.968536376953,107.659210205078,106.667221069336,108.924690246582,108.219200134277,107.957672119141,107.128288269043,107.418952941895,107.557319641113,107.295753479004,108.113830566406,107.966026306152,107.644416809082,107.661437988281
European Union,"School enrollment, primary (% gross)",105.551071166992,105.31413269043,105.233909606934,104.869270324707,104.497360229492,103.905082702637,103.328201293945,102.696220397949,102.815849304199,102.744758605957,102.740417480469,102.951881408691,103.085792541504,103.191429138184,102.869499206543,102.444686889648,101.863967895508,101.353897094727,101.657722473145,102.671081542969,103.344718933105,103.157188415527,103.565780639648,103.177017211914,104.364700317383,104.172088623047,103.23494720459,103.542198181152,103.241790771484,103.14395904541,103.018440246582,103.52172088623,103.352073669434,103.081672668457,102.696670532227,102.292503356934,101.965263366699,101.755767822266,101.649803161621,102.258331298828,101.583686828613,101.429550170898,101.057540893555,101.457977294922,101.445533752441,101.545257568359,100.82568359375,101.426292419434,101.466720581055,101.447128295898
European Union,GDP per capita (current US$),3680.69868672715,4261.3621559933,4440.66123864228,5004.79440762287,6067.32865024682,7299.1015523061,8129.46277597245,7066.95175759791,6795.42660540859,6589.86073233895,6335.17246566837,6499.68706109997,9050.25675466105,11154.0164450066,12205.8900902381,12426.2087417682,15488.3024607428,15966.1333647238,17476.7566244059,15909.646287513,16820.3763501317,19464.699643205,19750.4198924412,18088.7708821154,18615.8962048236,18482.5401261558,16947.7548801633,17198.0404480502,18759.6997272038,22967.9352587553,26307.1978718488,27341.7316541806,29089.7102583347,33587.3566440262,37044.0544950347,33480.8039841941,32965.7749921581,35767.3390670531,33169.4056830501,34564.9404479271,35282.5164630827,30487.6523692732,31174.7535083936,33091.3890251906,35752.5873421988,35080.9147971764,34357.1199881912,38720.8751728955,37466.6963511535,40823.8762634762
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 11/13/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
